t_sec,presence,proximity,gaze,sws
1784318784.8,1.00,0.39,0.07,53.8
1784318785.8,1.00,0.39,0.07,53.8
1784318786.8,1.00,0.39,0.07,53.8
1784318787.8,1.00,0.39,0.07,53.8
1784318788.8,1.00,0.39,0.07,53.8
1784318789.8,1.00,0.39,0.07,53.8
1784318790.8,1.00,0.39,0.07,53.8
1784318791.8,1.00,0.39,0.07,53.8
1784318792.8,1.00,0.39,0.07,53.8
1784318793.8,1.00,0.38,0.07,53.5
1784318794.8,1.00,0.38,0.07,53.3
1784318795.8,1.00,0.38,0.07,53.3
1784318796.8,1.00,0.38,0.07,53.3
1784318797.8,1.00,0.38,0.07,53.3
1784318798.8,1.00,0.38,0.07,53.3
1784318799.8,1.00,0.38,0.07,53.3
1784318800.8,1.00,0.38,0.07,53.3
1784318801.8,1.00,0.38,0.07,53.3
1784318802.8,1.00,0.38,0.07,53.3
1784318803.8,1.00,0.38,0.07,53.3
1784318804.8,1.00,0.38,0.07,53.3
1784318805.8,1.00,0.38,0.07,53.3
1784318806.8,1.00,0.38,0.07,53.3
1784318807.8,1.00,0.38,0.07,53.3
1784318808.8,1.00,0.38,0.07,53.3
1784318809.8,1.00,0.38,0.07,53.3
1784318810.8,1.00,0.38,0.07,53.3
1784318811.8,1.00,0.38,0.07,53.3
1784318812.8,1.00,0.38,0.07,53.5
1784318813.8,1.00,0.39,0.07,53.7
1784318814.8,1.00,0.39,0.07,53.7
1784318815.8,1.00,0.39,0.07,53.7
1784318816.8,1.00,0.39,0.07,53.7
1784318817.8,1.00,0.39,0.07,53.7
1784318818.8,1.00,0.39,0.07,53.7
1784318819.8,1.00,0.39,0.07,53.7
1784318820.8,1.00,0.39,0.07,53.7
1784318821.8,1.00,0.39,0.07,53.7
1784318822.8,1.00,0.39,0.07,53.7
1784318823.8,1.00,0.39,0.07,53.7
1784318824.8,1.00,0.39,0.07,53.6
1784318825.8,1.00,0.38,0.07,53.3
1784318826.8,1.00,0.38,0.07,53.3
1784318827.8,1.00,0.38,0.07,53.3
1784318828.8,1.00,0.38,0.07,53.3
1784318829.8,1.00,0.38,0.07,53.3
1784318830.8,1.00,0.38,0.07,53.3
1784318831.8,1.00,0.38,0.07,53.3
1784318832.8,1.00,0.38,0.07,53.3
1784318833.8,1.00,0.38,0.07,53.3
1784318834.8,1.00,0.38,0.07,53.3
1784318835.8,1.00,0.38,0.07,53.3
1784318836.8,1.00,0.38,0.07,53.3
1784318837.8,1.00,0.38,0.07,53.3
1784318838.8,1.00,0.38,0.07,53.3
1784318839.8,1.00,0.38,0.07,53.3
1784318840.8,1.00,0.38,0.07,53.3
1784318841.8,1.00,0.38,0.07,53.3
1784318842.8,1.00,0.38,0.07,53.3
1784318843.8,1.00,0.38,0.07,53.4
1784318844.8,1.00,0.39,0.07,53.7
1784318845.8,1.00,0.39,0.07,53.8
1784318846.8,1.00,0.39,0.07,53.8
1784318847.8,1.00,0.39,0.07,53.8
1784318848.8,1.00,0.39,0.07,53.8
1784318849.8,1.00,0.39,0.07,53.8
1784318850.8,1.00,0.39,0.07,53.8
1784318851.8,1.00,0.39,0.07,53.8
1784318852.8,1.00,0.39,0.07,53.8
1784318853.8,1.00,0.39,0.07,53.8
1784318854.8,1.00,0.39,0.07,53.8
1784318855.8,1.00,0.39,0.07,53.8
1784318856.8,1.00,0.38,0.07,53.5
1784318857.8,1.00,0.38,0.07,53.3
1784318858.8,1.00,0.38,0.07,53.3
1784318859.8,1.00,0.38,0.07,53.3
1784318860.8,1.00,0.38,0.07,53.3
1784318861.8,1.00,0.38,0.07,53.3
1784318862.8,1.00,0.38,0.07,53.3
1784318863.8,1.00,0.38,0.07,53.3
1784318864.8,1.00,0.38,0.07,53.3
1784318865.8,1.00,0.38,0.07,53.3
1784318866.8,1.00,0.38,0.07,53.3
1784318867.8,1.00,0.38,0.07,53.3
1784318868.8,1.00,0.38,0.07,53.3
1784318869.8,1.00,0.38,0.07,53.3
1784318870.8,1.00,0.38,0.07,53.3
1784318871.8,1.00,0.38,0.07,53.3
1784318872.8,1.00,0.38,0.07,53.3
1784318873.8,1.00,0.38,0.07,53.3
1784318874.8,1.00,0.38,0.07,53.3
1784318875.8,1.00,0.38,0.07,53.5
1784318876.8,1.00,0.39,0.07,53.7
1784318877.8,1.00,0.39,0.07,53.7
1784318878.8,1.00,0.39,0.07,53.7
1784318879.8,1.00,0.39,0.07,53.7
1784318880.8,1.00,0.39,0.07,53.7
1784318881.8,1.00,0.39,0.07,53.7
1784318882.8,1.00,0.39,0.07,53.7
1784318883.8,1.00,0.39,0.07,53.7
1784318884.8,1.00,0.39,0.07,53.7
1784318885.8,1.00,0.39,0.07,53.7
1784318886.8,1.00,0.39,0.07,53.7
1784318887.8,1.00,0.39,0.07,53.6
1784318888.8,1.00,0.38,0.07,53.3
1784318889.8,1.00,0.38,0.07,53.3
1784318890.8,1.00,0.38,0.07,53.3
1784318891.8,1.00,0.38,0.07,53.3
1784318892.8,1.00,0.38,0.07,53.3
1784318893.8,1.00,0.38,0.07,53.3
1784318894.8,1.00,0.38,0.07,53.3
1784318895.8,1.00,0.38,0.07,53.3
1784318896.8,1.00,0.38,0.07,53.3
1784318897.8,1.00,0.38,0.07,53.3
1784318898.8,1.00,0.38,0.07,53.3
1784318899.8,1.00,0.38,0.07,53.3
1784318900.8,1.00,0.38,0.07,53.3
1784318901.8,1.00,0.38,0.07,53.3
1784318902.8,1.00,0.38,0.07,53.3
1784318903.8,1.00,0.38,0.07,53.3
1784318904.8,1.00,0.38,0.07,53.3
1784318905.8,1.00,0.38,0.07,53.3
1784318906.8,1.00,0.38,0.07,53.4
1784318907.8,1.00,0.39,0.07,53.8
1784318908.8,1.00,0.39,0.07,53.8
1784318909.8,1.00,0.39,0.07,53.8
1784318910.8,1.00,0.39,0.07,53.8
1784318911.8,1.00,0.39,0.07,53.8
1784318912.8,1.00,0.39,0.07,53.8
1784318913.8,1.00,0.39,0.07,53.8
1784318914.8,1.00,0.39,0.07,53.8
1784318915.8,1.00,0.39,0.07,53.8
1784318916.8,1.00,0.39,0.07,53.8
1784318917.8,1.00,0.39,0.07,53.8
1784318918.8,1.00,0.39,0.07,53.7
1784318919.8,1.00,0.38,0.07,53.4
1784318920.8,1.00,0.38,0.07,53.3
1784318921.8,1.00,0.38,0.07,53.3
1784318922.8,1.00,0.38,0.07,53.3
1784318923.8,1.00,0.38,0.07,53.3
1784318924.8,1.00,0.38,0.07,53.3
1784318925.8,1.00,0.38,0.07,53.3
1784318926.8,1.00,0.38,0.07,53.3
1784318927.8,1.00,0.38,0.07,53.3
1784318928.8,1.00,0.38,0.07,53.3
1784318929.8,1.00,0.38,0.07,53.3
1784318930.8,1.00,0.38,0.07,53.3
1784318931.8,1.00,0.38,0.07,53.3
1784318932.8,1.00,0.38,0.07,53.3
1784318933.8,1.00,0.38,0.07,53.3
1784318934.8,1.00,0.38,0.07,53.3
1784318935.8,1.00,0.38,0.07,53.3
1784318936.8,1.00,0.38,0.07,53.3
1784318937.8,1.00,0.38,0.07,53.3
1784318938.8,1.00,0.39,0.07,53.6
1784318939.8,1.00,0.39,0.07,53.7
1784318940.8,1.00,0.39,0.07,53.7
1784318941.8,1.00,0.39,0.07,53.7
1784318942.8,1.00,0.39,0.07,53.7
1784318943.8,1.00,0.39,0.07,53.7
1784318944.8,1.00,0.39,0.07,53.7
1784318945.8,1.00,0.39,0.07,53.7
1784318946.8,1.00,0.39,0.07,53.7
1784318947.8,1.00,0.39,0.07,53.7
1784318948.8,1.00,0.39,0.07,53.7
1784318949.8,1.00,0.39,0.07,53.7
1784318950.8,1.00,0.38,0.07,53.5
1784318951.8,1.00,0.38,0.07,53.3
1784318952.8,1.00,0.38,0.07,53.3
1784318953.8,1.00,0.38,0.07,53.3
1784318954.8,1.00,0.38,0.07,53.3
1784318955.8,1.00,0.38,0.07,53.3
1784318956.8,1.00,0.38,0.07,53.3
1784318957.8,1.00,0.38,0.07,53.3
1784318958.8,1.00,0.38,0.07,53.3
1784318959.8,1.00,0.38,0.07,53.3
1784318960.8,1.00,0.38,0.07,53.3
1784318961.8,1.00,0.38,0.07,53.3
1784318962.8,1.00,0.38,0.07,53.3
1784318963.8,1.00,0.38,0.07,53.3
1784318964.8,1.00,0.38,0.07,53.3
1784318965.8,1.00,0.38,0.07,53.3
1784318966.8,1.00,0.38,0.07,53.3
1784318967.8,1.00,0.38,0.07,53.3
1784318968.8,1.00,0.38,0.07,53.3
1784318969.8,1.00,0.38,0.07,53.5
1784318970.8,1.00,0.39,0.07,53.8
1784318971.8,1.00,0.39,0.07,53.8
1784318972.8,1.00,0.39,0.07,53.8
1784318973.8,1.00,0.39,0.07,53.8
1784318974.8,1.00,0.39,0.07,53.8
1784318975.8,1.00,0.39,0.07,53.8
1784318976.8,1.00,0.39,0.07,53.8
1784318977.8,1.00,0.39,0.07,53.8
1784318978.8,1.00,0.39,0.07,53.8
1784318979.8,1.00,0.39,0.07,53.8
1784318980.8,1.00,0.39,0.07,53.8
1784318981.8,1.00,0.39,0.07,53.7
1784318982.8,1.00,0.38,0.07,53.4
1784318983.8,1.00,0.38,0.07,53.3
1784318984.8,1.00,0.38,0.07,53.3
1784318985.8,1.00,0.38,0.07,53.3
1784318986.8,1.00,0.38,0.07,53.3
1784318987.8,1.00,0.38,0.07,53.3
1784318988.8,1.00,0.38,0.07,53.3
1784318989.8,1.00,0.38,0.07,53.3
1784318990.8,1.00,0.38,0.07,53.3
1784318991.8,1.00,0.38,0.07,53.3
1784318992.8,1.00,0.38,0.07,53.3
1784318993.8,1.00,0.38,0.07,53.3
1784318994.8,1.00,0.38,0.07,53.3
1784318995.8,1.00,0.38,0.07,53.3
1784318996.8,1.00,0.38,0.07,53.3
1784318997.8,1.00,0.38,0.07,53.3
1784318998.8,1.00,0.38,0.07,53.3
1784318999.9,1.00,0.38,0.07,53.3
1784319000.8,1.00,0.38,0.07,53.3
1784319001.8,1.00,0.39,0.07,53.6
1784319002.8,1.00,0.39,0.07,53.7
1784319003.8,1.00,0.39,0.07,53.7
1784319004.8,1.00,0.39,0.07,53.7
1784319005.8,1.00,0.39,0.07,53.7
1784319006.8,1.00,0.39,0.07,53.7
1784319007.8,1.00,0.39,0.07,53.7
1784319008.8,1.00,0.39,0.07,53.7
1784319009.8,1.00,0.39,0.07,53.7
1784319010.8,1.00,0.39,0.07,53.7
1784319011.8,1.00,0.39,0.07,53.7
1784319012.8,1.00,0.39,0.07,53.7
1784319013.8,1.00,0.38,0.07,53.5
1784319014.8,1.00,0.38,0.07,53.3
1784319015.8,1.00,0.38,0.07,53.3
1784319016.8,1.00,0.38,0.07,53.3
1784319017.8,1.00,0.38,0.07,53.3
1784319018.8,1.00,0.38,0.07,53.3
1784319019.8,1.00,0.38,0.07,53.3
1784319020.8,1.00,0.38,0.07,53.3
1784319021.8,1.00,0.38,0.07,53.3
1784319022.8,1.00,0.38,0.07,53.3
1784319023.8,1.00,0.38,0.07,53.3
1784319024.8,1.00,0.38,0.07,53.3
1784319025.8,1.00,0.38,0.07,53.3
1784319026.8,1.00,0.38,0.07,53.3
1784319027.8,1.00,0.38,0.07,53.3
1784319028.8,1.00,0.38,0.07,53.3
1784319029.8,1.00,0.38,0.07,53.3
1784319030.8,1.00,0.38,0.07,53.3
1784319031.8,1.00,0.38,0.07,53.3
1784319032.8,1.00,0.38,0.07,53.5
1784319033.8,1.00,0.39,0.07,53.8
1784319034.8,1.00,0.39,0.07,53.8
1784319035.8,1.00,0.39,0.07,53.8
1784319036.8,1.00,0.39,0.07,53.8
1784319037.8,1.00,0.39,0.07,53.8
1784319038.8,1.00,0.39,0.07,53.8
1784319039.8,1.00,0.39,0.07,53.8
1784319040.8,1.00,0.39,0.07,53.8
1784319041.8,1.00,0.39,0.07,53.8
1784319042.8,1.00,0.39,0.07,53.8
1784319043.8,1.00,0.39,0.07,53.8
1784319044.8,1.00,0.39,0.07,53.6
1784319045.8,1.00,0.38,0.07,53.3
1784319046.8,1.00,0.38,0.07,53.3
1784319047.8,1.00,0.38,0.07,53.3
1784319048.8,1.00,0.38,0.07,53.3
1784319049.8,1.00,0.38,0.07,53.3
1784319050.8,1.00,0.38,0.07,53.3
1784319051.8,1.00,0.38,0.07,53.3
1784319052.8,1.00,0.38,0.07,53.3
1784319053.8,1.00,0.38,0.07,53.3
1784319054.8,1.00,0.38,0.07,53.3
1784319055.8,1.00,0.38,0.07,53.3
1784319056.8,1.00,0.38,0.07,53.3
1784319057.8,1.00,0.38,0.07,53.3
1784319058.8,1.00,0.38,0.07,53.3
1784319059.8,1.00,0.38,0.07,53.3
1784319060.8,1.00,0.38,0.07,53.3
1784319061.8,1.00,0.38,0.07,53.3
1784319062.8,1.00,0.38,0.07,53.3
1784319063.8,1.00,0.38,0.07,53.4
1784319064.8,1.00,0.39,0.07,53.7
1784319065.8,1.00,0.39,0.07,53.7
1784319066.8,1.00,0.39,0.07,53.7
1784319067.8,1.00,0.39,0.07,53.7
1784319068.8,1.00,0.39,0.07,53.7
1784319069.8,1.00,0.39,0.07,53.7
1784319070.8,1.00,0.39,0.07,53.7
1784319071.8,1.00,0.39,0.07,53.7
1784319072.8,1.00,0.39,0.07,53.7
1784319073.8,1.00,0.39,0.07,53.7
1784319074.8,1.00,0.39,0.07,53.7
1784319075.8,1.00,0.39,0.07,53.7
1784319076.8,1.00,0.38,0.07,53.4
1784319077.8,1.00,0.38,0.07,53.3
1784319078.8,1.00,0.38,0.07,53.3
1784319079.8,1.00,0.38,0.07,53.3
1784319080.8,1.00,0.38,0.07,53.3
1784319081.8,1.00,0.38,0.07,53.3
1784319082.8,1.00,0.38,0.07,53.3
1784319083.8,1.00,0.38,0.07,53.3
1784319084.8,1.00,0.38,0.07,53.3
1784319085.8,1.00,0.38,0.07,53.3
1784319086.8,1.00,0.38,0.07,53.3
1784319087.8,1.00,0.38,0.07,53.3
1784319088.8,1.00,0.38,0.07,53.3
1784319089.8,1.00,0.38,0.07,53.3
1784319090.8,1.00,0.38,0.07,53.3
1784319091.8,1.00,0.38,0.07,53.3
1784319092.8,1.00,0.38,0.07,53.3
1784319093.8,1.00,0.38,0.07,53.3
1784319094.8,1.00,0.38,0.07,53.3
1784319095.8,1.00,0.39,0.07,53.6
1784319096.8,1.00,0.39,0.07,53.8
1784319097.8,1.00,0.39,0.07,53.8
1784319098.8,1.00,0.39,0.07,53.8
1784319099.8,1.00,0.39,0.07,53.8
1784319100.8,1.00,0.39,0.07,53.8
1784319101.8,1.00,0.39,0.07,53.8
1784319102.8,1.00,0.39,0.07,53.8
1784319103.8,1.00,0.39,0.07,53.8
1784319104.8,1.00,0.39,0.07,53.8
1784319105.8,1.00,0.39,0.07,53.8
1784319106.8,1.00,0.39,0.07,53.8
1784319107.8,1.00,0.39,0.07,53.6
1784319108.8,1.00,0.38,0.07,53.3
1784319109.8,1.00,0.38,0.07,53.3
1784319110.8,1.00,0.38,0.07,53.3
1784319111.9,1.00,0.38,0.07,53.3
1784319112.9,1.00,0.38,0.07,53.3
1784319113.9,1.00,0.38,0.07,53.3
1784319114.9,1.00,0.38,0.07,53.3
1784319115.9,1.00,0.38,0.07,53.3
1784319116.9,1.00,0.38,0.07,53.3
1784319117.8,1.00,0.38,0.07,53.3
1784319118.9,1.00,0.38,0.07,53.3
1784319119.9,1.00,0.38,0.07,53.3
1784319120.8,1.00,0.38,0.07,53.3
1784319121.8,1.00,0.38,0.07,53.3
1784319122.8,1.00,0.38,0.07,53.3
1784319123.8,1.00,0.38,0.07,53.3
1784319124.8,1.00,0.38,0.07,53.3
1784319125.8,1.00,0.38,0.07,53.3
1784319126.8,1.00,0.38,0.07,53.4
1784319127.8,1.00,0.39,0.07,53.7
1784319128.8,1.00,0.39,0.07,53.7
1784319129.8,1.00,0.39,0.07,53.7
1784319130.8,1.00,0.39,0.07,53.7
1784319131.8,1.00,0.39,0.07,53.7
1784319132.8,1.00,0.39,0.07,53.7
1784319133.8,1.00,0.39,0.07,53.7
1784319134.8,1.00,0.39,0.07,53.7
1784319135.8,1.00,0.39,0.07,53.7
1784319136.8,1.00,0.39,0.07,53.7
1784319137.8,1.00,0.39,0.07,53.7
1784319138.8,1.00,0.39,0.07,53.7
1784319139.8,1.00,0.38,0.07,53.4
1784319140.8,1.00,0.38,0.07,53.3
1784319141.9,1.00,0.38,0.07,53.3
1784319142.8,1.00,0.38,0.07,53.3
1784319143.9,1.00,0.38,0.07,53.3
1784319144.8,1.00,0.38,0.07,53.3
1784319145.8,1.00,0.38,0.07,53.3
1784319146.9,1.00,0.38,0.07,53.3
1784319147.8,1.00,0.38,0.07,53.3
1784319148.8,1.00,0.38,0.07,53.3
1784319149.8,1.00,0.38,0.07,53.3
1784319150.8,1.00,0.38,0.07,53.3
1784319151.8,1.00,0.38,0.07,53.3
1784319152.8,1.00,0.38,0.07,53.3
1784319153.8,1.00,0.38,0.07,53.3
1784319154.8,1.00,0.38,0.07,53.3
1784319155.8,1.00,0.38,0.07,53.3
1784319156.8,1.00,0.38,0.07,53.3
1784319157.8,1.00,0.38,0.07,53.3
1784319158.8,1.00,0.39,0.07,53.6
1784319159.8,1.00,0.39,0.07,53.8
1784319160.8,1.00,0.39,0.07,53.8
1784319161.8,1.00,0.39,0.07,53.8
1784319162.8,1.00,0.39,0.07,53.8
1784319163.8,1.00,0.39,0.07,53.8
1784319164.8,1.00,0.39,0.07,53.8
1784319165.8,1.00,0.39,0.07,53.8
1784319166.8,1.00,0.39,0.07,53.8
1784319167.8,1.00,0.39,0.07,53.8
1784319168.8,1.00,0.39,0.07,53.8
1784319169.8,1.00,0.39,0.07,53.8
1784319170.8,1.00,0.38,0.07,53.5
1784319171.8,1.00,0.38,0.07,53.3
1784319172.8,1.00,0.38,0.07,53.3
1784319173.8,1.00,0.38,0.07,53.3
1784319174.8,1.00,0.38,0.07,53.3
1784319175.8,1.00,0.38,0.07,53.3
1784319176.8,1.00,0.38,0.07,53.3
1784319177.8,1.00,0.38,0.07,53.3
1784319178.9,1.00,0.38,0.07,53.3
1784319179.8,1.00,0.38,0.07,53.3
1784319180.8,1.00,0.38,0.07,53.3
1784319181.8,1.00,0.38,0.07,53.3
1784319182.8,1.00,0.38,0.07,53.3
1784319183.8,1.00,0.38,0.07,53.3
1784319184.8,1.00,0.38,0.07,53.3
1784319185.8,1.00,0.38,0.07,53.3
1784319186.8,1.00,0.38,0.07,53.3
1784319187.8,1.00,0.38,0.07,53.3
1784319188.8,1.00,0.38,0.07,53.3
1784319189.8,1.00,0.38,0.07,53.5
1784319190.8,1.00,0.39,0.07,53.7
1784319191.8,1.00,0.39,0.07,53.7
1784319192.8,1.00,0.39,0.07,53.7
1784319193.8,1.00,0.39,0.07,53.7
1784319194.8,1.00,0.39,0.07,53.7
1784319195.8,1.00,0.39,0.07,53.7
1784319196.8,1.00,0.39,0.07,53.7
1784319197.8,1.00,0.39,0.07,53.7
1784319198.8,1.00,0.39,0.07,53.7
1784319199.8,1.00,0.39,0.07,53.7
1784319200.8,1.00,0.39,0.07,53.7
1784319201.8,1.00,0.39,0.07,53.6
1784319202.8,1.00,0.38,0.07,53.3
1784319203.8,1.00,0.38,0.07,53.3
1784319204.8,1.00,0.38,0.07,53.3
1784319205.8,1.00,0.38,0.07,53.3
1784319206.8,1.00,0.38,0.07,53.3
1784319207.8,1.00,0.38,0.07,53.3
1784319208.8,1.00,0.38,0.07,53.3
1784319209.8,1.00,0.38,0.07,53.3
1784319210.8,1.00,0.38,0.07,53.3
1784319211.8,1.00,0.38,0.07,53.3
1784319212.8,1.00,0.38,0.07,53.3
1784319213.8,1.00,0.38,0.07,53.3
1784319214.8,1.00,0.38,0.07,53.3
1784319215.8,1.00,0.38,0.07,53.3
1784319216.8,1.00,0.38,0.07,53.3
1784319217.8,1.00,0.38,0.07,53.3
1784319218.8,1.00,0.38,0.07,53.3
1784319219.8,1.00,0.38,0.07,53.3
1784319220.8,1.00,0.38,0.07,53.4
1784319221.8,1.00,0.39,0.07,53.7
1784319222.8,1.00,0.39,0.07,53.8
1784319223.8,1.00,0.39,0.07,53.8
1784319224.8,1.00,0.39,0.07,53.8
1784319225.8,1.00,0.39,0.07,53.8
1784319226.8,1.00,0.39,0.07,53.8
1784319227.8,1.00,0.39,0.07,53.8
1784319228.8,1.00,0.39,0.07,53.8
1784319229.8,1.00,0.39,0.07,53.8
1784319230.8,1.00,0.39,0.07,53.8
1784319231.8,1.00,0.39,0.07,53.8
1784319232.8,1.00,0.39,0.07,53.8
1784319233.8,1.00,0.38,0.07,53.5
1784319234.9,1.00,0.38,0.07,53.3
1784319235.8,1.00,0.38,0.07,53.3
1784319236.9,1.00,0.38,0.07,53.3
1784319237.8,1.00,0.38,0.07,53.3
1784319238.8,1.00,0.38,0.07,53.3
1784319239.8,1.00,0.38,0.07,53.3
1784319240.8,1.00,0.38,0.07,53.3
1784319241.8,1.00,0.38,0.07,53.3
1784319242.8,1.00,0.38,0.07,53.3
1784319243.8,1.00,0.38,0.07,53.3
1784319244.8,1.00,0.38,0.07,53.3
1784319245.8,1.00,0.38,0.07,53.3
1784319246.8,1.00,0.38,0.07,53.3
1784319247.8,1.00,0.38,0.07,53.3
1784319248.8,1.00,0.38,0.07,53.3
1784319249.8,1.00,0.38,0.07,53.3
1784319250.8,1.00,0.38,0.07,53.3
1784319251.8,1.00,0.38,0.07,53.3
1784319252.8,1.00,0.38,0.07,53.5
1784319253.8,1.00,0.39,0.07,53.7
1784319254.8,1.00,0.39,0.07,53.7
1784319255.8,1.00,0.39,0.07,53.7
1784319256.8,1.00,0.39,0.07,53.7
1784319257.8,1.00,0.39,0.07,53.7
1784319258.8,1.00,0.39,0.07,53.7
1784319259.8,1.00,0.39,0.07,53.7
1784319260.8,1.00,0.39,0.07,53.7
1784319261.8,1.00,0.39,0.07,53.7
1784319262.8,1.00,0.39,0.07,53.7
1784319263.8,1.00,0.39,0.07,53.7
1784319264.8,1.00,0.39,0.07,53.6
1784319265.8,1.00,0.38,0.07,53.3
1784319266.8,1.00,0.38,0.07,53.3
1784319267.8,1.00,0.38,0.07,53.3
1784319268.8,1.00,0.38,0.07,53.3
1784319269.8,1.00,0.38,0.07,53.3
1784319270.8,1.00,0.38,0.07,53.3
1784319271.8,1.00,0.38,0.07,53.3
1784319272.8,1.00,0.38,0.07,53.3
1784319273.8,1.00,0.38,0.07,53.3
1784319274.8,1.00,0.38,0.07,53.3
1784319275.8,1.00,0.38,0.07,53.3
1784319276.8,1.00,0.38,0.07,53.3
1784319277.8,1.00,0.38,0.07,53.3
1784319278.8,1.00,0.38,0.07,53.3
1784319279.8,1.00,0.38,0.07,53.3
1784319280.8,1.00,0.38,0.07,53.3
1784319281.8,1.00,0.38,0.07,53.3
1784319282.8,1.00,0.38,0.07,53.3
1784319283.8,1.00,0.38,0.07,53.4
1784319284.8,1.00,0.39,0.07,53.8
1784319285.8,1.00,0.39,0.07,53.8
1784319286.8,1.00,0.39,0.07,53.8
1784319287.8,1.00,0.39,0.07,53.8
1784319288.8,1.00,0.39,0.07,53.8
1784319289.8,1.00,0.39,0.07,53.8
1784319290.8,1.00,0.39,0.07,53.8
1784319291.8,1.00,0.39,0.07,53.8
1784319292.8,1.00,0.39,0.07,53.8
1784319293.8,1.00,0.39,0.07,53.8
1784319294.8,1.00,0.39,0.07,53.8
1784319295.8,1.00,0.39,0.07,53.7
1784319296.8,1.00,0.38,0.07,53.4
1784319297.8,1.00,0.38,0.07,53.3
1784319298.8,1.00,0.38,0.07,53.3
1784319299.8,1.00,0.38,0.07,53.3
1784319300.8,1.00,0.38,0.07,53.3
1784319301.8,1.00,0.38,0.07,53.3
1784319302.8,1.00,0.38,0.07,53.3
1784319303.8,1.00,0.38,0.07,53.3
1784319304.8,1.00,0.38,0.07,53.3
1784319305.8,1.00,0.38,0.07,53.3
1784319306.8,1.00,0.38,0.07,53.3
1784319307.8,1.00,0.38,0.07,53.3
1784319308.8,1.00,0.38,0.07,53.3
1784319309.8,1.00,0.38,0.07,53.3
1784319310.8,1.00,0.38,0.07,53.3
1784319311.8,1.00,0.38,0.07,53.3
1784319312.8,1.00,0.38,0.07,53.3
1784319313.8,1.00,0.38,0.07,53.3
1784319314.8,1.00,0.38,0.07,53.3
1784319315.8,1.00,0.39,0.07,53.6
1784319316.8,1.00,0.39,0.07,53.7
1784319317.8,1.00,0.39,0.07,53.7
1784319318.8,1.00,0.39,0.07,53.7
1784319319.8,1.00,0.39,0.07,53.7
1784319320.8,1.00,0.39,0.07,53.7
1784319321.8,1.00,0.39,0.07,53.7
1784319322.8,1.00,0.39,0.07,53.7
1784319323.8,1.00,0.39,0.07,53.7
1784319324.8,1.00,0.39,0.07,53.7
1784319325.8,1.00,0.39,0.07,53.7
1784319326.8,1.00,0.39,0.07,53.7
1784319327.8,1.00,0.38,0.07,53.5
1784319328.8,1.00,0.38,0.07,53.3
1784319329.8,1.00,0.38,0.07,53.3
1784319330.8,1.00,0.38,0.07,53.3
1784319331.8,1.00,0.38,0.07,53.3
1784319332.8,1.00,0.38,0.07,53.3
1784319333.8,1.00,0.38,0.07,53.3
1784319334.8,1.00,0.38,0.07,53.3
1784319335.8,1.00,0.38,0.07,53.3
1784319336.8,1.00,0.38,0.07,53.3
1784319337.8,1.00,0.38,0.07,53.3
1784319338.8,1.00,0.38,0.07,53.3
1784319339.8,1.00,0.38,0.07,53.3
1784319340.8,1.00,0.38,0.07,53.3
1784319341.8,1.00,0.38,0.07,53.3
1784319342.8,1.00,0.38,0.07,53.3
1784319343.8,1.00,0.38,0.07,53.3
1784319344.8,1.00,0.38,0.07,53.3
1784319345.8,1.00,0.38,0.07,53.3
1784319346.8,1.00,0.38,0.07,53.5
1784319347.8,1.00,0.39,0.07,53.8
1784319348.8,1.00,0.39,0.07,53.8
1784319349.8,1.00,0.39,0.07,53.8
1784319350.8,1.00,0.39,0.07,53.8
1784319351.8,1.00,0.39,0.07,53.8
1784319352.8,1.00,0.39,0.07,53.8
1784319353.8,1.00,0.39,0.07,53.8
1784319354.8,1.00,0.39,0.07,53.8
1784319355.8,1.00,0.39,0.07,53.8
1784319356.8,1.00,0.39,0.07,53.8
1784319357.8,1.00,0.39,0.07,53.8
1784319358.8,1.00,0.39,0.07,53.7
1784319359.8,1.00,0.38,0.07,53.4
1784319360.8,1.00,0.38,0.07,53.3
1784319361.8,1.00,0.38,0.07,53.3
1784319362.8,1.00,0.38,0.07,53.3
1784319363.8,1.00,0.38,0.07,53.3
1784319364.8,1.00,0.38,0.07,53.3
1784319365.8,1.00,0.38,0.07,53.3
1784319366.8,1.00,0.38,0.07,53.3
1784319367.8,1.00,0.38,0.07,53.3
1784319368.8,1.00,0.38,0.07,53.3
1784319369.8,1.00,0.38,0.07,53.3
1784319370.8,1.00,0.38,0.07,53.3
1784319371.8,1.00,0.38,0.07,53.3
1784319372.8,1.00,0.38,0.07,53.3
1784319373.8,1.00,0.38,0.07,53.3
1784319374.8,1.00,0.38,0.07,53.3
1784319375.8,1.00,0.38,0.07,53.3
1784319376.8,1.00,0.38,0.07,53.3
1784319377.8,1.00,0.38,0.07,53.3
1784319378.8,1.00,0.39,0.07,53.6
1784319379.8,1.00,0.39,0.07,53.7
1784319380.8,1.00,0.39,0.07,53.7
1784319381.8,1.00,0.39,0.07,53.7
1784319382.8,1.00,0.39,0.07,53.7
1784319383.8,1.00,0.39,0.07,53.7
1784319384.8,1.00,0.39,0.07,53.7
1784319385.8,1.00,0.39,0.07,53.7
1784319386.8,1.00,0.39,0.07,53.7
1784319387.8,1.00,0.39,0.07,53.7
1784319388.9,1.00,0.39,0.07,53.7
1784319389.8,1.00,0.39,0.07,53.7
1784319390.8,1.00,0.38,0.07,53.5
